,   DAY,  ELEV. (FT),  STORAGE (AC-FT), RESERVOIR EVAP. (CFS),RIVER GAGE BELOW DAM (CFS),ROCKY FORK CREEK (CFS),TOTAL RESERVOIR RELEASE (CFS), COMPUTED INFLOW (CFS),CALLED OUT? (Y= YES) (N= NO) ,EVAP ACCOUNTED AGAINST FILL ,MIN FLOW BELOW RUEDI GAGE (CFS),REQUIRED TO MEET THE  MIN FLOW (CFS),BOUSTEAD TUNNEL DIVERSIONS (CFS),BOUSTEAD TUNNEL DIVERSIONS (AC-FT),BOUSTEAD REPLACEMENT RELEASE (CFS),BOUSTEAD REPLACEMENT RELEASE (AC-FT),REGULAR CONTRACT RELEASE (CFS),REGULAR CONTRACT RELEASE (AC-FT),CONTRACT REL FOR WOLFORD EXCH (CFS),ADDL CONT REL FOR WOLFORD EXCH (AC-FT),TOTAL CONTRACT RELEASE (CFS),TOTAL CONTRACT RELEASE (AC-FT),ENDANGERED FISH RELEASE (CFS),CUMULATIVE FISH RELEASE (AC-FT),REMAINING AMT AVAIL TO FISH (AC-FT),TOTAL REQUIRED RELEASE (CFS),DISCRE- TIONARY RELEASE (CFS),RELEASE THROUGH PP (CFS),POWER PLANT BYPASS (CFS),FLOWS IN FRYINGPAN >250 CFS (CFS),DAILY OWED TO RIVER ACCOUNT (CFS),OWED TO RIVER ACCOUNT (CFS),OWED TO RIVER ACCOUNT (AC-FT), STORABLE INFLOW (AC-FT),CUMULATIVE STORABLE  INFLOW (AC-FT),DAILY FIRST FILL (AC-FT),CUMULATIVE FIRST FILL (AC-FT),DAILY REFILL RIGHT (AC-FT),CUMULATIVE REFILL RIGHT (AC-FT), PALISADE GAGE (CFS),   ,Other   (CFS),& Wolford  Exchange (CFS),ADDL CONT REL FOR WOLFORD EXCH and CO Water Trust (AC-FT),TOTAL TUNNEL DIVERSIONS (CFS),FRYINGPAN TUNNEL DIVERSIONS (CFS),BOUSTEAD FRYINGPAN DIVERSIONS (AC-FT),ADDITIONAL CONTRACT RELEASE (CFS),ADDL CONT REL FOR VARIOUS (AC-FT)
2017-07-16,SUN,7765.659457286432,102034.16,9.4985,190.03125,9.30125,180.73,200.27639513486642,N,0,110,100.69875,85.1083333,65712.85086074726,0,0,0,0,0,0,0,0,0,0,21412.5,100.69875,0,180.73,0,0,-80.03124999999999,-11935.9687501,-23674.99401582335,178.67198437500755,125712.7640158234,False,102371.37,178.67198437500755,23337.784015823356,3346.3541667,,,,,,,,,
2017-07-17,MON,7765.689246231156,102063.8,9.4985,189.2083333,8.7214583,180.486875,204.92865707713608,N,0,110,101.2785417,79.703125,65870.94200918476,0,0,0,0,0,0,0,0,0,0,21412.5,101.2785417,0,180.486875,0,0,-79.20833329999999,-12015.1770834,-23832.1037449239,186.7497291005494,125899.51374492396,False,102371.37,186.7497291005494,23524.533744923905,3015.625,,,,,,,,,
2017-07-18,TUE,7765.699507537688,102074.01,9.4985,187.9479167,8.246875,179.70104170000002,194.34700829944134,N,0,110,101.753125,93.1739583,66055.7525554728,0,0,0,0,0,0,0,0,0,0,21412.5,101.753125,0,179.70104170000002,0,0,-77.94791670000002,-12093.1250001,-23986.713437698352,164.81969277444193,126064.3334376984,False,102371.37,164.81969277444193,23689.353437698348,2722.8125,,,,,,,,,
2017-07-19,WED,7765.699507537688,102074.01,9.4985,198.3125,8.0470833,190.2654167,199.7639167,N,0,110,101.9529167,124.190625,66302.08466016031,0,0,0,0,0,0,0,0,0,0,21412.5,101.9529167,0,190.2654167,0,0,-88.3125,-12181.4375001,-24161.881281448354,175.16784375,126239.50128144839,False,102371.37,175.16784375,23864.52128144835,2507.9166667,,,,,,,,,
2017-07-20,THU,7765.709276381909,102083.73,9.4985,202.5625,7.8079167,194.7545833,209.1535118354178,N,0,110,102.19208330000001,121.2,66542.48486016032,0,0,0,0,0,0,0,0,0,0,21412.5,102.19208330000001,0,194.7545833,0,0,-92.5625,-12274.0000001,-24345.479000198353,193.31771875000115,126432.81900019839,False,102371.37,193.31771875000115,24057.83900019835,2433.6458333,,,,,,,,,
2017-07-21,FRI,7765.709276381909,102083.73,9.4985,223.28125,7.7759375,215.5053125,225.0038125,N,0,110,102.2240625,,66542.48486016032,0,0,0,0,0,0,0,0,0,0,21412.5,102.2240625,0,215.5053125,0,0,-113.28125,-12387.2812501,-24570.172359573353,224.693359375,126657.51235957339,False,102371.37,224.693359375,24282.53235957335,2398.125,,,,,,,,,
2017-07-22,SAT,7765.699507537688,102074.01,9.4985,229.5,7.64625,221.85375,226.45182146458222,N,0,110,102.35375,,66542.48486016032,0,0,0,0,0,0,0,0,0,0,21412.5,102.35375,0,221.85375,0,0,-119.49999999999999,-12506.7812501,-24807.200609573352,227.30824999999885,126884.82060957339,False,102371.37,227.30824999999885,24509.840609573348,2541.0416667,,,,,,,,,
2017-07-23,SUN,7765.6394271356785,102014.23,9.49346,229.28125,7.505625,221.775625,201.13044118855618,N,0,110,102.494375,57.0458333,66655.63527051086,0,0,0,0,0,0,0,0,0,0,21412.5,102.494375,0,221.775625,0,0,-119.28124999999999,-12626.0625001,-25043.79496894835,176.81435937500117,127061.63496894839,False,102371.37,176.81435937500117,24686.65496894835,2517.5,,,,,,,,,
2017-07-24,MON,7765.5593467336685,101934.55,9.48842,229.375,7.5,221.875,191.19200583312679,N,0,110,102.5,47.09375,66749.04572363586,0,0,0,0,0,0,0,0,0,0,21412.5,102.5,0,221.875,0,0,-119.375,-12745.4375001,-25280.575281448353,157.10031250000696,127218.7352814484,False,102371.37,157.10031250000696,24843.755281448357,2177.3958333,,,,,,,,,
2017-07-25,TUE,7765.499326633166,101874.83,9.48842,228.90625,7.4034375,221.5028125,200.8828382474156,N,0,110,102.5965625,44.5177083,66837.34659804891,0,0,0,0,0,0,0,0,0,0,21412.5,102.5965625,0,221.5028125,0,0,-118.90625,-12864.3437501,-25516.42582832335,176.13054687499883,127394.8658283234,False,102371.37,176.13054687499883,25019.885828323357,2202.7083333,,,,,,,,,
2017-07-26,WED,7765.429557788944,101805.41,9.48338,228.53125,7.20875,221.3225,195.80714039828672,N,0,110,102.79125,,66837.34659804891,0,0,0,0,0,0,0,0,0,0,21412.5,102.79125,0,221.3225,0,0,-118.53124999999999,-12982.8750001,-25751.53256269835,165.68673437500172,127560.5525626984,False,102371.37,165.68673437500172,25185.57256269836,2422.5,,,,,,,,,
2017-07-27,THU,7765.34959798995,101725.85,9.47833,228.5,7.00625,221.49375,190.86116495084565,N,0,110,102.99375,38.5260417,66913.76300176086,0,0,0,0,0,0,0,0,0,0,21412.5,102.99375,0,221.49375,0,0,-118.5,-13101.3750001,-25986.57731269835,155.48475000000232,127716.0373126984,False,102371.37,155.48475000000232,25341.05731269836,2319.8958333,,,,,,,,,
2017-07-28,FRI,7765.279417085427,101656.02,9.47329,228.34375,6.9696875,221.3740625,195.64190757940423,N,0,110,103.0303125,31.8229167,66976.8837570353,0,0,0,0,0,0,0,0,0,0,21412.5,103.0303125,0,221.3740625,0,0,-118.34375000000001,-13219.7187501,-26221.312140823353,164.9048281249983,127880.9421408234,False,102371.37,164.9048281249983,25505.96214082336,2080.5208333,,,,,,,,,
2017-07-29,SAT,7765.249698492462,101626.45,9.46825,228.15625,6.9498958,221.2063542,215.76661327486414,N,0,110,103.05010419999999,53.0677083,67082.14355644835,0,0,0,0,0,0,0,0,0,0,21412.5,103.05010419999999,0,221.2063542,0,0,-118.15625,-13337.8750001,-26455.675062698352,204.79292187499306,128085.7350626984,False,102371.37,204.79292187499306,25710.755062698354,2129.0625,,,,,,,,,
2017-07-30,SUN,7765.180060301507,101557.16,9.46825,228.09375,6.6991667,221.3945833,195.92963440915372,N,0,110,103.3008333,54.1541667,67189.55834609781,0,0,0,0,0,0,0,0,0,0,21412.5,103.3008333,0,221.3945833,0,0,-118.09375,-13455.9687501,-26689.914015823353,164.94895312500643,128250.6840158234,False,102371.37,164.94895312500643,25875.70401582336,2331.6666667,,,,,,,,,
2017-07-31,MON,7765.080281407035,101457.88,9.45817,228.0625,6.69625,221.36625,180.77148327199455,N,0,110,103.30375,39.4302083,67267.76816426087,0,0,0,0,0,0,0,0,0,0,21412.5,103.30375,0,221.36625,0,0,-118.06250000000001,-13574.0312501,-26924.09098457335,134.89696875000124,128385.5809845734,False,102371.37,134.89696875000124,26010.600984573364,2197.7083333,,,,,,,,,
2017-08-01,TUE,7764.92020242915,101299.16,6.79113,228.21875,6.67,221.54875,148.3197136274257,N,0,110,103.33,41.3552083,67349.79621992391,0,0,0,0,0,0,0,0,0,0,21412.5,103.33,0,221.54875,0,0,-118.21875000000001,-13692.2500001,-27158.577875198353,75.76689062499888,128461.34787519841,False,102371.37,75.76689062499888,26086.367875198364,1815.4166667,,,,,,,,,
2017-08-02,WED,7764.759726720647,101140.61,6.78608,227.9375,6.49,221.4475,148.29912071086315,N,0,110,103.51,27.4145833,67404.17304589946,0,0,0,0,0,0,0,0,0,0,21412.5,103.51,0,221.4475,0,0,-117.93749999999999,-13810.1875001,-27392.50690644835,75.37903124999706,128536.7269064484,False,102371.37,75.37903124999706,26161.746906448363,1484.0625,,,,,,,,,
2017-08-03,THU,7764.5998987854255,100982.7,6.78104,230.15625,6.2672917,223.8889583,151.05820097204264,N,0,110,103.7327083,25.6739583,67455.09734218751,0,0,0,0,0,0,0,0,0,0,21412.5,103.7327083,0,223.8889583,0,0,-120.15625000000001,-13930.3437501,-27630.83682832335,80.41992187499659,128617.1468283234,False,102371.37,80.41992187499659,26242.16682832336,1371.1458333,,,,,,,,,
2017-08-04,FRI,7764.409969635628,100795.05,6.77096,243.2083333,6.115625,237.0927083,149.2581729634766,N,0,110,103.884375,21.0041667,67496.75910683697,0,0,0,0,0,0,0,0,0,0,21412.5,103.884375,0,237.0927083,0,0,-133.2083333,-14063.5520834,-27895.0555574239,76.56872910055581,128693.71555742396,False,102371.37,76.56872910055581,26318.735557423915,1256.4583333,,,,,,,,,
2017-08-05,SAT,7764.190050607287,100577.77,6.76088,250.5,5.7635417,244.7364583,141.95360247948133,N,0,110,104.2364583,16.9958333,67530.47034218752,0,0,0,0,0,0,0,0,0,0,21412.5,104.2364583,0,244.7364583,0,0.5,-140.5,-14204.0520834,-28173.7373074239,61.401750000001236,128755.11730742396,False,102371.37,61.401750000001236,26380.137307423916,1202.3958333,,,,,,,,,
2017-08-06,SUN,7763.960417940877,100351.17,6.75079,249.875,5.5252083,244.3497917,136.85808106979792,N,0,110,104.4747917,14.0125,67558.26413593751,0,0,0,0,0,0,0,0,0,0,21412.5,104.4747917,0,244.3497917,0,0,-139.875,-14343.9270834,-28451.1793699239,50.84206249999418,128805.95936992396,False,102371.37,50.84206249999418,26430.97936992391,1270.3125,,,,,,,,,
2017-08-07,MON,7763.759633027523,100154.2,6.74575,249.2083333,5.3870833,243.82125,151.26273985379322,N,0,110,104.6129167,12.4208333,67582.90085878807,0,0,0,0,0,0,0,0,92.55851014620677,183.58980487500114,21228.910195124998,197.17142684620677,46.64982315379322,243.82125,0,0,0,-14343.9270834,-28451.1793699239,79.14972910054885,128885.10909902451,False,102371.37,79.14972910054885,26510.129099024456,1192.5,,,,,,,,,
2017-08-08,TUE,7763.579622833843,99977.61,6.73567,249.0833333,5.3545833,243.72875,161.43492668011265,N,0,110,104.6454167,46.1072917,67674.35467187501,0,0,0,0,0,0,0,0,82.29382331988734,346.81960342999764,21065.680396570002,186.93924001988734,56.789509980112655,243.72875,0,0,0,-14343.9270834,-28451.1793699239,99.28179160055346,128984.39089062507,False,102371.37,99.28179160055346,26609.41089062501,1308.0208333,,,,,,,,,
2017-08-09,WED,7763.399327217126,99800.74,6.73063,248.375,5.3897917,242.9852083,160.54518037209715,N,0,110,104.6102083,27.3,67728.50422187502,0,0,0,0,0,0,0,0,82.44002792790286,510.33939882499294,20902.16060117501,187.05023622790287,55.93497207209714,242.9852083,0,0,0,-14343.9270834,-28451.1793699239,97.59681250000472,129081.98770312508,False,102371.37,97.59681250000472,26707.007703125015,1366.4583333,,,,,,,,,
2017-08-10,THU,7763.229490316004,99634.13,6.72054,248.4166667,5.62,242.7966667,165.51922333725707,N,0,110,104.38,41.0625,67809.95169062502,0,0,0,0,0,0,0,0,77.27744336274293,663.6192077349936,20748.88079226501,181.65744336274292,61.13922333725708,242.7966667,0,0,0,-14343.9270834,-28451.1793699239,107.93945839944942,129189.92716152452,False,102371.37,107.93945839944942,26814.947161524466,1436.875,,,,,,,,,
2017-08-11,FRI,7763.029612640163,99438.05,6.71046,247.875,5.62,242.255,150.1099016435585,N,0,110,104.38,41.0416667,67891.35783652448,0,0,0,0,0,0,0,0,92.14509835644151,846.3890103249953,20566.110989675006,196.5250983564415,45.72990164355849,242.255,0,0,0,-14343.9270834,-28451.1793699239,77.39506249999828,129267.32222402452,False,102371.37,77.39506249999828,26892.342224024465,1525.9375,,,,,,,,,
2017-08-12,SAT,7762.799293032787,99213.11,6.70542,247.0416667,5.6172917,241.424375,134.7241988316096,N,0,110,104.3827083,24.3677083,67939.69118593753,0,0,0,0,0,0,0,0,106.70017616839039,1058.0288097549976,20354.471190245004,211.08288446839038,30.341490531609622,241.424375,0,0,0,-14343.9270834,-28451.1793699239,46.88214589944766,129314.20436992397,False,102371.37,46.88214589944766,26939.22436992391,1564.6875,,,,,,,,,
2017-08-13,SUN,7762.59943647541,99018.05,6.69533,246.0833333,5.4547917,240.6285416,148.98255574419073,N,0,110,104.5452083,15.23125,67969.90237031253,0,0,0,0,0,0,0,0,91.64598585580927,1239.8086226999953,20172.691377300005,196.19119415580928,44.43734744419072,240.6285416,0,0,0,-14343.9270834,-28451.1793699239,74.86129160055232,129389.06566152452,False,102371.37,74.86129160055232,27014.085661524463,1524.0625,,,,,,,,,
2017-08-14,MON,7762.389590163934,98813.24,6.68525,245.9583333,4.8595833,241.09875,144.52713082934324,N,0,110,105.1404167,10.9994792,67991.71983730573,0,0,0,0,0,0,0,0,96.57161917065676,1431.358429324993,19981.14157067501,201.71203587065676,39.38671412934323,241.09875,0,0,0,-14343.9270834,-28451.1793699239,64.86335410055231,129453.92901562508,False,102371.37,64.86335410055231,27078.949015625014,1498.4375,,,,,,,,,
2017-08-15,TUE,7762.140092213115,98569.73,6.67517,245.75,4.1833333,241.5666667,125.47400206425041,N,0,110,105.8166667,10.7392708,68013.02118093753,0,0,0,0,0,0,0,0,116.0926646357496,1661.6282296300024,19750.87177037,221.90933133574958,19.65733536425043,241.5666667,0,0,0,-14343.9270834,-28451.1793699239,25.7501249999907,129479.67914062507,False,102371.37,25.7501249999907,27104.699140625005,1446.7708333,,,,,,,,,
2017-08-16,WED,7761.890206398349,98326.61,6.66508,246.9166667,4,242.9166667,127.01053419685137,N,0,110,106,6.4515625,68025.81785515629,0,0,0,0,0,0,0,0,115.90613250314864,1891.5280434499978,19520.97195655,221.90613250314863,21.01053419685138,242.9166667,0,0,0,-14343.9270834,-28451.1793699239,28.45420839945469,129508.13334902453,False,102371.37,28.45420839945469,27133.15334902446,1353.6458333,,,,,,,,,
2017-08-17,THU,7761.6494736842105,98093.34,6.655,246,3.883125,242.116875,131.1666317431288,N,0,110,106.116875,2.76,68031.29231515629,0,0,0,0,0,0,0,0,110.9502432568712,2111.597850950002,19300.902149049998,217.0671182568712,25.049756743128796,242.116875,0,0,0,-14343.9270834,-28451.1793699239,36.48599999999597,129544.61934902452,False,102371.37,36.48599999999597,27169.639349024455,1281.1458333,,,,,,,,,
2017-08-18,FRI,7761.369587203302,97822.13,6.63988,257.0520833,3.7777083,253.274375,123.1812073569489,N,0,110,106.2222917,2.76,68036.76677515628,0,0,0,0,0,0,0,0,130.0931676430511,2369.6376489699937,19042.862351030006,236.3154593430511,16.958915656948903,253.274375,0,7.0520832999999925,0,-14343.9270834,-28451.1793699239,20.46780722555815,129565.08715625008,False,102371.37,20.46780722555815,27190.107156250015,1216.7708333,,,,,,,,,
2017-08-19,SAT,7761.040030959753,97502.79,6.62979,267.6666667,3.6264583,264.0402084,109.67176295759464,N,0,110,106.3735417,2.76,68042.24123515628,0,0,0,0,0,0,0,0,154.36844544240535,2675.8274605050046,18736.672539494994,260.7419871424054,3.298221257594605,264.0402084,0,17.666666700000007,0,-14343.9270834,-28451.1793699239,0,129565.08715625008,False,102371.37,0,27190.107156250015,1105.5208333,,,,,,,,,
2017-08-20,SUN,7760.729699170124,97203.43,6.61467,267.4583333,3.56,263.8983333,119.58787095817968,N,0,110,106.44,2.76,68047.71569515628,0,0,0,0,0,0,0,0,144.3104623418203,2962.0672625600055,18450.432737439995,250.7504623418203,13.14787095817968,263.8983333,0,17.458333299999993,0,-14343.9270834,-28451.1793699239,12.958604100549396,129578.04576035064,False,102371.37,12.958604100549396,27203.065760350564,1058.2291667,,,,,,,,,
2017-08-21,MON,7760.390041493776,96876,6.59954,267.2604167,3.4282292,263.83218750000003,105.35484320456618,N,0,108.78307240456618,105.35484320456618,2.76,68053.19015515628,0,0,0,0,0,0,0,0,158.47734429543385,3276.4070749699986,18136.092925030003,263.83218750000003,0,263.83218750000003,0,17.260416700000007,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,1099.4791667,,,,,,,,,
2017-08-22,TUE,7760.050643153527,96548.82,6.58442,266.9166667,3.33,263.5866667,105.22024223315202,N,0,108.55024223315202,105.22024223315202,2.76,68058.66461515627,0,0,0,0,0,0,0,0,158.366424466848,3590.5268778999916,17821.97312210001,263.5866667,0,263.5866667,0,16.916666700000007,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,985.5,,,,,,,,,
2017-08-23,WED,7759.70029288703,96213.48,6.56929,267.2083333,3.22,263.98833329999997,101.49283882810127,N,0,104.71283882810127,101.49283882810127,2.8022917,68064.22296074322,0,0,0,0,0,0,0,0,162.4954944718987,3912.8366911850026,17499.663308815,263.98833329999997,0,263.98833329999997,0,17.208333299999993,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,874.8125,,,,,,,,,
2017-08-24,THU,7759.3498430962345,95878.45,6.55417,266.9583333,3.1122917,263.8460416,101.49171651555389,N,0,104.60400821555389,101.49171651555389,2.9503125,68070.07490558697,0,0,0,0,0,0,0,0,162.3543250844461,4234.866494990001,17177.633505010002,263.8460416,0,263.8460416,0,16.958333299999993,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,885.2708333,,,,,,,,,
2017-08-25,FRI,7759.009958158996,95553.52,6.53904,267.21875,3.11,264.10875,106.83130399042449,N,0,109.94130399042449,106.83130399042449,3.05,68076.12458058697,0,0,0,0,0,0,0,0,157.2774460095755,4546.826309149994,16865.67369085001,264.10875,0,264.10875,0,17.21875,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,913.5104167,,,,,,,,,
2017-08-26,SAT,7758.659463157895,95220.49,6.52392,266.8229167,3.11,263.7129167,102.33666024424056,N,0,105.44666024424056,102.33666024424056,3.0469792,68082.16826383017,0,0,0,0,0,0,0,0,161.37625645575943,4866.916113829992,16545.58388617001,263.7129167,0,263.7129167,0,16.822916700000007,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,1016.8125,,,,,,,,,
2017-08-27,SUN,7758.289263157894,94868.8,6.50879,266.8958333,3.106875,263.7889583,92.98995903859222,N,0,96.09683403859222,92.98995903859222,3.05,68088.21793883017,0,0,0,0,0,0,0,0,170.79899926140777,5205.695928864995,16206.804071135008,263.7889583,0,263.7889583,0,16.895833299999993,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,963.2708333,,,,,,,,,
2017-08-28,MON,7757.919459745763,94517.97,6.49367,266.46875,3.0334375,263.4353125,93.05477024892781,N,0,96.08820774892781,93.05477024892781,3.05,68094.26761383018,0,0,0,0,0,0,0,0,170.3805422510722,5543.645734419997,15868.854265580007,263.4353125,0,263.4353125,0,16.46875,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,933.6041667,,,,,,,,,
2017-08-29,TUE,7757.5389830508475,94158.8,6.47854,266.125,2.96,263.165,88.56463906730619,N,0,91.52463906730618,88.56463906730619,3.05,68100.31728883018,0,0,0,0,0,0,0,0,174.60036093269383,5889.9655503299955,15522.534449670009,263.165,0,263.165,0,16.125,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,1028.34375,,,,,,,,,
2017-08-30,WED,7757.1492584745765,93790.9,6.45838,266.21875,2.96,263.25875,84.23691825308362,N,0,87.19691825308361,84.23691825308362,3.05,68106.36696383018,0,0,0,0,0,0,0,0,179.0218317469164,6245.055353600004,15167.444646400001,263.25875,0,263.25875,0,16.21875,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,975.5208333,,,,,,,,,
2017-08-31,THU,7756.769296375266,93433.6,6.44325,266.6666667,2.9119792,263.7546875,90.06181448513317,Y,6.44325,92.97379368513317,90.06181448513317,3.05,68112.41663883018,3.05,6.049675,20.093752281965276,39.855957651278125,0,0,20.093752281965276,39.855957651278125,150.54912073290154,6543.669534573714,14868.83046542629,263.7546875,0,263.7546875,0,16.666666700000007,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,935.09375,,,,,,,,,
2017-09-01,FRI,7756.429371002132,93114.75,3.91233,266.375,2.8214583,263.5535417,106.7146743216255,Y,3.91233,109.5361326216255,106.7146743216255,3.05,68118.46631383018,3.05,12.09935,18.19266235435878,75.94110343114878,0,0,18.19266235435878,75.94110343114878,135.59620502401575,6812.624607238849,14599.875392761154,263.5535417,0,263.5535417,0,16.375,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,924.40625,,,,,,,,,
2017-09-02,SAT,7756.049829424307,92758.74,3.90225,265.71875,2.82,262.89875,87.31524250063285,Y,3.90225,90.13524250063284,87.31524250063285,3.05,68124.51598883019,3.05,18.149024999999998,18.19266235435878,112.02624921101942,0,0,18.19266235435878,112.02624921101942,154.3408451450084,7118.759673583973,14293.74032641603,262.89875,0,262.89875,0,15.71875,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,922.6354167,,,,,,,,,
2017-09-03,SUN,7755.669312567132,92404.13,3.89217,266.4375,2.82,263.6175,88.72973554071058,Y,3.89217,91.54973554071057,88.72973554071058,3.05,68130.56566383019,3.05,24.1987,18.19266235435878,148.11139499089006,0,0,18.19266235435878,148.11139499089006,153.64510210493066,7423.514733609103,13988.985266390899,263.6175,0,263.6175,0,16.4375,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,942.5,,,,,,,,,
2017-09-04,MON,7755.279151450054,92040.89,3.88208,266.1875,2.8214583,263.3660417,84.11729235792527,Y,3.88208,86.93875065792527,84.11729235792527,3.05,68136.61533883019,3.05,30.248375,18.19266235435878,184.1965407707607,0,0,18.19266235435878,184.1965407707607,158.00608698771595,7736.919807149237,13675.580192850764,263.3660417,0,263.3660417,0,16.1875,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,1008.6666667,,,,,,,,,
2017-09-05,TUE,7754.799286486486,91595.34,3.86696,292.0208333,2.815625,289.2052083,68.44398579432672,Y,3.86696,71.25961079432672,68.44398579432672,2.7258333,68142.02202918073,2.7258333,35.655065350550004,18.19266235435878,220.28168655063132,0,0,18.19266235435878,220.28168655063132,199.84272685131444,8133.3078558588195,13279.192144141181,289.2052083,0,289.2052083,0,42.02083329999999,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,952.3958333,,,,,,,,,
2017-09-06,WED,7754.309362162162,91142.16,3.85688,304.7083333,2.8882292,301.8201041,77.20206602589207,Y,3.85688,80.09029522589206,77.20206602589207,2.21,68146.40556418074,2.21,40.038600350550006,18.19266235435878,256.36683233050195,0,0,18.19266235435878,256.36683233050195,204.21537571974918,8538.369053598943,12874.13094640106,301.8201041,0,301.8201041,0,54.70833329999999,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,897.3020833,,,,,,,,,
2017-09-07,THU,7753.819347116431,90689.98,3.84175,303.826087,2.96625,300.85983699999997,76.73082824022805,Y,3.84175,79.69707824022805,76.73082824022805,2.21,68150.78909918074,2.21,44.42213535055001,18.19266235435878,292.4519781103726,0,0,18.19266235435878,292.4519781103726,203.72634640541318,8942.46026169408,12470.039738305923,300.85983699999997,0,300.85983699999997,0,53.82608699999997,0,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,901.0217391,,,,,,,,,
2017-09-08,FRI,7753.299118607181,90211.89,3.83167,322.1875,2.9585417,319.2289583,82.02710170559791,Y,3.83167,84.98564340559791,82.02710170559791,2.21,68155.17263418074,2.21,48.80567035055001,18.19266235435878,328.5371238902432,0,0,18.19266235435878,328.5371238902432,216.79919424004328,9372.481463469205,12040.018536530797,319.22895829999993,0,319.2289583,0,72.1875,-5.684341886080802e-14,-14343.9270834,-28451.1793699239,0,129578.04576035064,False,102371.37,0,27203.065760350564,907.0729167,,,,,,,,,
